dataset,scenario,variant,epochs,masked_mae_final,masked_mae_data,vs_grinlite_percent,physics_residual,trust_observed_mean,trust_missing_mean,trust_failed_node_mean,data_weight_mean,graph_weight_mean,phys_weight_mean,graph_weight_failed_node_mean,phys_weight_failed_node_mean,graph_delta_failed_mean,delta_phys_missing_mean
PEMS08,random_missing_50,GRINLite,50,0.8936803341,0.8936803341,0.00,0.4252105355,,,,,,,,,
PEMS08,random_missing_50,GRINLite_graph_delta,50,0.8936803341,0.8936803341,0.00,0.4252105355,,,,,,,,,
PEMS08,random_missing_50,LiteTrust_delta_only_bounded,50,0.8170502782,0.9786356091,8.57,0.5123293996,0.5323461294,0.6678702235,,0.4003493190,0.0000012902,0.5996493697,,,0.4176244438
PEMS08,random_missing_50,CorrectionV2_soft_router_bounded,50,0.8249551654,0.9698921442,7.69,0.5253590345,0.5349352360,0.6643921733,,0.3228717744,0.0779027790,0.5992254615,,,0.4032295942
PEMS08,random_missing_50,CorrectionV2_no_physics,50,0.8968079090,0.8968079090,-0.35,0.4531084597,0.0000000000,0.0000000000,,0.7784836888,0.2215163261,0.0000000000,,,0.0073274509
PEMS08,random_missing_50,CorrectionV2_hard_router_bounded,50,0.8247078061,0.9695261717,7.72,0.5140469670,0.5301528573,0.6595614552,,0.3265585005,0.0790224522,0.5944190621,,,0.4059745669
PEMS08,sensor_failure_30,GRINLite,50,1.4450316429,1.4450316429,0.00,0.2885594070,,,,,,,,,
PEMS08,sensor_failure_30,GRINLite_graph_delta,50,1.2677018642,1.4450316429,12.27,0.3516291976,,,,,,,0.7754976749,
PEMS08,sensor_failure_30,LiteTrust_delta_only_bounded,50,1.4311783314,1.4487907887,0.96,0.3569134176,0.1981200576,0.7365954518,0.7489387989,0.6403359771,0.0000013530,0.3596626818,0.0000019205,0.7489387989,0.0000000000,0.2870097458
PEMS08,sensor_failure_30,CorrectionV2_soft_router_bounded,50,1.2575714588,1.4735845327,12.97,0.3071094751,0.0651298314,0.0500000045,0.0500000045,0.5956389904,0.3437701464,0.0605908819,0.8500000238,0.0500000045,0.8488721251,0.6017878652
PEMS08,sensor_failure_30,CorrectionV2_no_physics,50,1.2777936459,1.4930382967,11.57,0.2928637862,0.0000000000,0.0000000000,0.0000000000,0.6450825930,0.3549173772,0.0000000000,0.8500000238,0.0000000000,0.8408577442,0.0055198469
PEMS08,sensor_failure_30,CorrectionV2_hard_router_bounded,50,1.2615455389,1.4555203915,12.70,0.3136934340,0.0248491354,0.0000000000,0.0000000000,0.6014079452,0.3811977208,0.0173943955,1.0000000000,0.0000000000,0.8137845397,0.0063280542
