dataset,scenario,variant,real_data_used,fallback_used,epochs,masked_mae_final,masked_mae_data,mae_delta_final_minus_data,physics_residual,trust_mean,trust_std,trust_observed_mean,trust_missing_mean,trust_failed_node_mean,trust_normal_node_mean,data_weight_mean,graph_weight_mean,phys_weight_mean,correction_trust_mean,graph_weight_failed_node_mean,phys_weight_failed_node_mean,graph_delta_failed_mean,graph_delta_missing_mean,delta_phys_mean,delta_phys_missing_mean,final_mae,final_rmse,final_mape,final_masked_mae
PEMS08,random_missing_50,GRINLite,True,False,50,0.8936803341,0.8936803341,0.0000000000,0.4252105355,,,,,,,,,,,,,0.0000000000,0.0000000000,0.0000000000,0.8782239556,1.4337407351,1.3371100426,0.8936803341
PEMS08,random_missing_50,GRINLite_graph_delta,True,False,50,0.8936803341,0.8936803341,0.0000000000,0.4252105355,,,,,,,,,,,,,0.0000000000,0.0000000000,0.0000000000,0.8782239556,1.4337407351,1.3371100426,0.8936803341
PEMS08,random_missing_50,LiteTrust_delta_only,True,False,50,0.8042206168,0.9786356091,-0.1744149923,0.5123293996,0.5996493697,0.2194318473,0.5323461294,0.6678702235,,0.5996493697,0.4003493190,0.0000012902,0.5996493697,0.5996506214,,,0.0000000000,0.5637848973,0.5039277673,0.7883921266,1.2840443850,1.4658669233,0.8042206168
PEMS08,random_missing_50,CorrectionV2_routed,True,False,50,0.8009210229,0.9695261717,-0.1686051488,0.5140469670,0.5944190621,0.2152318209,0.5301528573,0.6595614552,,0.5944191217,0.3265585005,0.0790224522,0.5944190621,0.6734415293,,,0.0000000000,0.5881718993,0.5282840729,0.7868881226,1.2819926739,1.4761714935,0.8009210229
PEMS08,sensor_failure_30,GRINLite,True,False,50,1.4450316429,1.4450316429,0.0000000000,0.2885594070,,,,,,,,,,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.2694922686,1.8002543449,3.1355299950,1.4450316429
PEMS08,sensor_failure_30,GRINLite_graph_delta,True,False,50,1.2705541849,1.4450316429,-0.1744774580,0.2524994612,,,,,,,,,,,,0.2868642211,0.2868642211,0.0000000000,0.0000000000,1.2171490192,1.7552417517,3.1305196285,1.2705541849
PEMS08,sensor_failure_30,LiteTrust_delta_only,True,False,50,1.4134020805,1.4501421452,-0.0367400646,0.3561648130,0.3444230855,0.2446195483,0.1951773167,0.6926631331,0.6926631331,0.1951773167,0.6555750370,0.0000019036,0.3444230855,0.3444250226,0.0000037529,0.6926631331,0.0000000000,0.0000000000,0.3065399528,0.3542664945,1.2881371975,1.8401672840,3.2566833496,1.4134020805
PEMS08,sensor_failure_30,CorrectionV2_routed,True,False,50,1.2621736526,1.4555203915,-0.1933467388,0.3136934340,0.0173943955,0.0344482958,0.0248491354,0.0000000000,0.0000000000,0.0248491354,0.6014079452,0.3811977208,0.0173943955,0.3985920548,1.0000000000,0.0000000000,0.8137845397,0.8137845397,0.0054647215,0.0057177818,1.2739028931,1.8240704536,3.5512738228,1.2621736526
